entity1,relations,entity2
Q219,P463,Q663492
Q219,P706,Q23522
Q219,P47,Q218
Q219,P47,Q43
Q219,P47,Q41
Q219,P47,Q403
Q219,P47,Q15180
Q219,P47,Q36704
Q219,P47,Q458
Q412587,P17,Q30
Q298,P530,Q38
Q298,P530,Q155
Q298,P530,Q183
Q298,P530,Q408
Q298,P530,Q184
Q298,P530,Q801
Q298,P530,Q403
Q298,P530,Q142
Q298,P530,Q218
Q298,P530,Q224
Q298,P530,Q252
Q298,P530,Q29
Q298,P530,Q40
Q298,P530,Q414
Q298,P530,Q33
Q298,P530,Q35
Q298,P530,Q43
Q298,P530,Q790
Q298,P530,Q833
Q298,P530,Q843
Q298,P530,Q928
Q298,P530,Q30
Q298,P530,Q159
Q298,P530,Q668
Q298,P530,Q41
Q298,P530,Q902
Q298,P530,Q96
Q298,P36,Q2887
Q298,P47,Q414
Q229,P38,Q4916
Q229,P122,Q7270
Q229,P530,Q38
Q229,P530,Q183
Q229,P530,Q408
Q229,P530,Q41
Q229,P530,Q801
Q229,P530,Q20
Q229,P530,Q399
Q229,P530,Q219
Q229,P530,Q35
Q229,P530,Q817
Q229,P530,Q30
Q229,P530,Q403
Q229,P530,Q159
Q229,P530,Q902
Q229,P47,Q801
Q229,P463,Q458
Q229,P463,Q663492
Q33946,P47,Q183
Q33946,P47,Q40
Q33946,P47,Q218
Q33946,P47,Q15180
Q33946,P47,Q458
Q33946,P122,Q7270
Q33946,P530,Q20
Q33946,P530,Q15180
Q33946,P530,Q183
Q35,P530,Q38
Q35,P530,Q155
Q35,P530,Q183
Q35,P530,Q408
Q35,P530,Q184
Q35,P530,Q33
Q35,P530,Q55
Q35,P530,Q1029
Q35,P530,Q1045
Q35,P530,Q115
Q35,P530,Q142
Q35,P530,Q15180
Q35,P530,Q189
Q35,P530,Q20
Q35,P530,Q211
Q35,P530,Q218
Q35,P530,Q252
Q35,P530,Q29
Q35,P530,Q34
Q35,P530,Q399
Q35,P530,Q40
Q35,P530,Q225
Q35,P530,Q219
Q35,P530,Q31
Q35,P530,Q224
Q35,P530,Q298
Q35,P530,Q229
Q35,P530,Q424
Q35,P530,Q39
Q35,P530,Q43
Q35,P530,Q664
Q35,P530,Q833
Q35,P530,Q843
Q35,P530,Q869
Q35,P530,Q878
Q35,P530,Q928
Q35,P530,Q96
Q35,P530,Q30
Q35,P530,Q403
Q35,P530,Q668
Q35,P530,Q41
Q35,P530,Q227
Q35,P530,Q902
Q35,P530,Q458
Q35,P530,Q159
Q35,P530,Q801
Q35,P36,Q1748
Q35,P463,Q458
Q35,P463,Q42262
Q35,P463,Q663492
Q35,P47,Q34
Q35,P47,Q20
Q35,P47,Q183
Q35,P47,Q458
Q115,P530,Q183
Q115,P530,Q801
Q115,P530,Q30
Q115,P530,Q1045
Q115,P530,Q35
Q115,P530,Q33
Q115,P530,Q34
Q115,P530,Q38
Q115,P530,Q43
Q115,P530,Q833
Q115,P530,Q96
Q115,P530,Q403
Q115,P530,Q159
Q115,P530,Q41
Q115,P530,Q668
Q115,P47,Q1045
Q115,P2936,Q35667
Q769,P530,Q408
Q769,P530,Q15180
Q769,P530,Q30
Q1006,P530,Q183
Q1006,P530,Q34
Q1006,P530,Q30
Q1006,P122,Q7270
Q790,P47,Q30
Q790,P530,Q155
Q790,P530,Q142
Q790,P530,Q801
Q790,P530,Q298
Q790,P530,Q96
Q790,P530,Q30
Q790,P530,Q902
Q790,P530,Q183
Q189,P832,Q21196
Q189,P832,Q39864
Q189,P530,Q38
Q189,P530,Q183
Q189,P530,Q35
Q189,P530,Q33
Q189,P530,Q20
Q189,P530,Q211
Q189,P530,Q928
Q189,P530,Q96
Q189,P530,Q30
Q189,P530,Q159
Q189,P530,Q668
Q189,P530,Q41
Q189,P36,Q1764
Q189,P138,Q23392
Q668,P530,Q38
Q668,P530,Q155
Q668,P530,Q159
Q668,P530,Q183
Q668,P530,Q801
Q668,P530,Q30
Q668,P530,Q408
Q668,P530,Q184
Q668,P530,Q424
Q668,P530,Q403
Q668,P530,Q41
Q668,P530,Q902
Q668,P530,Q29
Q668,P530,Q458
Q668,P530,Q878
Q668,P530,Q43
Q668,P530,Q869
Q668,P530,Q334
Q668,P530,Q928
Q668,P530,Q664
Q668,P530,Q1029
Q668,P530,Q96
Q668,P530,Q833
Q668,P530,Q817
Q668,P530,Q252
Q668,P530,Q142
Q668,P530,Q40
Q668,P530,Q31
Q668,P530,Q298
Q668,P530,Q35
Q668,P530,Q189
Q668,P530,Q8646
Q668,P530,Q115
Q668,P47,Q902
Q668,P47,Q843
Q668,P47,Q252
Q668,P463,Q19771
Q668,P150,Q1171
Q252,P530,Q38
Q252,P530,Q155
Q252,P530,Q183
Q252,P530,Q408
Q252,P530,Q159
Q252,P530,Q30
Q252,P530,Q833
Q252,P530,Q928
Q252,P530,Q424
Q252,P530,Q219
Q252,P530,Q35
Q252,P530,Q142
Q252,P530,Q414
Q252,P530,Q298
Q252,P530,Q40
Q252,P530,Q225
Q252,P530,Q31
Q252,P530,Q29
Q252,P530,Q334
Q252,P530,Q34
Q252,P530,Q39
Q252,P530,Q43
Q252,P530,Q458
Q252,P530,Q55
Q252,P530,Q664
Q252,P530,Q843
Q252,P530,Q869
Q252,P530,Q878
Q252,P530,Q96
Q252,P530,Q403
Q252,P530,Q668
Q252,P530,Q902
Q252,P530,Q41
Q252,P47,Q833
Q252,P47,Q334
Q252,P47,Q928
Q252,P47,Q408
Q252,P47,Q869
Q252,P47,Q668
Q252,P463,Q19771
Q252,P122,Q7270
Q817,P530,Q408
Q817,P530,Q403
Q817,P530,Q43
Q817,P530,Q229
Q817,P530,Q833
Q817,P530,Q843
Q817,P530,Q878
Q817,P530,Q96
Q817,P530,Q30
Q817,P530,Q159
Q817,P530,Q668
Q817,P530,Q902
Q817,P530,Q183
Q211,P36,Q1773
Q211,P38,Q4916
Q211,P47,Q184
Q211,P47,Q159
Q211,P47,Q15180
Q211,P47,Q34
Q211,P150,Q1773
Q211,P463,Q458
Q211,P463,Q663492
Q211,P530,Q38
Q211,P530,Q408
Q211,P530,Q184
Q211,P530,Q159
Q211,P530,Q33
Q211,P530,Q219
Q211,P530,Q35
Q211,P530,Q189
Q211,P530,Q833
Q211,P530,Q30
Q211,P530,Q41
Q211,P530,Q902
Q211,P530,Q183
Q833,P530,Q183
Q833,P530,Q408
Q833,P530,Q252
Q833,P530,Q334
Q833,P530,Q184
Q833,P530,Q15180
Q833,P530,Q20
Q833,P530,Q218
Q833,P530,Q29
Q833,P530,Q34
Q833,P530,Q39
Q833,P530,Q43
Q833,P530,Q458
Q833,P530,Q55
Q833,P530,Q664
Q833,P530,Q31
Q833,P530,Q298
Q833,P530,Q35
Q833,P530,Q33
Q833,P530,Q155
Q833,P530,Q142
Q833,P530,Q424
Q833,P530,Q227
Q833,P530,Q225
Q833,P530,Q817
Q833,P530,Q211
Q833,P530,Q398
Q833,P530,Q115
Q833,P530,Q842
Q833,P530,Q843
Q833,P530,Q869
Q833,P530,Q878
Q833,P530,Q928
Q833,P530,Q948
Q833,P530,Q96
Q833,P530,Q30
Q833,P530,Q159
Q833,P530,Q41
Q833,P530,Q668
Q833,P530,Q902
Q833,P47,Q869
Q833,P47,Q252
Q833,P47,Q334
Q833,P47,Q928
Q12167,P1995,Q162606
Q1029,P530,Q155
Q1029,P530,Q183
Q1029,P530,Q408
Q1029,P530,Q35
Q1029,P530,Q33
Q1029,P530,Q30
Q1029,P530,Q159
Q1029,P530,Q668
Q55,P38,Q4916
Q55,P38,Q4917
Q55,P530,Q38
Q55,P530,Q408
Q55,P530,Q183
Q55,P530,Q184
Q55,P530,Q801
Q55,P530,Q43
Q55,P530,Q35
Q55,P530,Q334
Q55,P530,Q31
Q55,P530,Q219
Q55,P530,Q833
Q55,P530,Q252
Q55,P530,Q96
Q55,P530,Q843
Q55,P530,Q30
Q55,P530,Q159
Q55,P530,Q41
Q55,P463,Q42262
Q55,P463,Q42944
Q55,P463,Q41984
Q55,P463,Q663492
Q55,P463,Q458
Q55,P47,Q183
Q55,P47,Q31
Q843,P530,Q38
Q843,P530,Q155
Q843,P530,Q183
Q843,P530,Q408
Q843,P530,Q184
Q843,P530,Q159
Q843,P530,Q218
Q843,P530,Q403
Q843,P530,Q1045
Q843,P530,Q15180
Q843,P530,Q334
Q843,P530,Q39
Q843,P530,Q43
Q843,P530,Q458
Q843,P530,Q833
Q843,P530,Q227
Q843,P530,Q664
Q843,P530,Q399
Q843,P530,Q252
Q843,P530,Q414
Q843,P530,Q40
Q843,P530,Q398
Q843,P530,Q225
Q843,P530,Q31
Q843,P530,Q424
Q843,P530,Q298
Q843,P530,Q35
Q843,P530,Q33
Q843,P530,Q142
Q843,P530,Q817
Q843,P530,Q55
Q843,P530,Q842
Q843,P530,Q20
Q843,P530,Q29
Q843,P530,Q96
Q843,P530,Q869
Q843,P530,Q878
Q843,P530,Q928
Q843,P530,Q948
Q843,P530,Q30
Q843,P530,Q41
Q843,P530,Q902
Q843,P47,Q668
Q843,P610,Q43512
Q928,P530,Q34
Q928,P530,Q38
Q928,P530,Q408
Q928,P530,Q30
Q928,P530,Q29
Q928,P530,Q801
Q928,P530,Q252
Q928,P530,Q846
Q928,P530,Q15180
Q928,P530,Q218
Q928,P530,Q334
Q928,P530,Q39
Q928,P530,Q43
Q928,P530,Q458
Q928,P530,Q869
Q928,P530,Q878
Q928,P530,Q414
Q928,P530,Q424
Q928,P530,Q35
Q928,P530,Q843
Q928,P530,Q833
Q928,P530,Q96
Q928,P530,Q155
Q928,P530,Q8646
Q928,P530,Q189
Q928,P530,Q298
Q928,P530,Q224
Q928,P530,Q159
Q928,P530,Q668
Q928,P530,Q183
Q928,P530,Q41
Q928,P530,Q902
Q928,P47,Q252
Q928,P47,Q833
Q928,P122,Q7270
Q846,P530,Q408
Q846,P530,Q801
Q846,P530,Q928
Q846,P530,Q414
Q846,P530,Q902
Q846,P530,Q183
Q846,P530,Q458
Q846,P530,Q218
Q846,P706,Q7204
Q218,P530,Q38
Q218,P530,Q183
Q218,P530,Q408
Q218,P530,Q801
Q218,P530,Q142
Q218,P530,Q843
Q218,P530,Q225
Q218,P530,Q298
Q218,P530,Q657
Q218,P530,Q35
Q218,P530,Q41
Q218,P530,Q20
Q218,P530,Q928
Q218,P530,Q96
Q218,P530,Q833
Q218,P530,Q29
Q218,P530,Q39
Q218,P530,Q43
Q218,P530,Q30
Q218,P530,Q403
Q218,P530,Q159
Q218,P530,Q227
Q218,P530,Q399
Q218,P530,Q219
Q218,P530,Q15180
Q218,P530,Q846
Q218,P530,Q878
Q218,P530,Q869
Q218,P47,Q403
Q218,P47,Q219
Q218,P47,Q458
Q218,P47,Q33946
Q218,P47,Q15180
Q218,P47,Q36704
Q218,P463,Q458
Q218,P463,Q42262
Q218,P463,Q663492
Q1045,P47,Q115
Q1045,P530,Q38
Q1045,P530,Q183
Q1045,P530,Q142
Q1045,P530,Q35
Q1045,P530,Q115
Q1045,P530,Q843
Q1045,P530,Q43
Q1045,P530,Q878
Q1045,P530,Q30
Q29,P530,Q38
Q29,P530,Q155
Q29,P530,Q183
Q29,P530,Q408
Q29,P530,Q928
Q29,P530,Q414
Q29,P530,Q219
Q29,P530,Q298
Q29,P530,Q224
Q29,P530,Q35
Q29,P530,Q96
Q29,P530,Q218
Q29,P530,Q142
Q29,P530,Q252
Q29,P530,Q833
Q29,P530,Q668
Q29,P530,Q225
Q29,P530,Q664
Q29,P530,Q43
Q29,P530,Q843
Q29,P530,Q159
Q29,P530,Q41
Q29,P530,Q403
Q29,P530,Q902
Q29,P47,Q142
Q29,P47,Q458
Q29,P463,Q458
Q29,P463,Q42262
Q29,P463,Q663492
Q29,P38,Q4916
Q869,P530,Q38
Q869,P530,Q183
Q869,P530,Q408
Q869,P530,Q403
Q869,P530,Q35
Q869,P530,Q142
Q869,P530,Q833
Q869,P530,Q843
Q869,P530,Q928
Q869,P530,Q252
Q869,P530,Q424
Q869,P530,Q96
Q869,P530,Q334
Q869,P530,Q8646
Q869,P530,Q159
Q869,P530,Q902
Q869,P530,Q668
Q869,P530,Q218
Q869,P47,Q424
Q869,P47,Q833
Q12204,P780,Q35805
Q12204,P780,Q38933
Q948,P172,Q7325
Q948,P172,Q35323
Q948,P530,Q38
Q948,P530,Q183
Q948,P530,Q142
Q948,P530,Q30
Q948,P530,Q159
Q948,P530,Q801
Q948,P530,Q403
Q948,P530,Q43
Q948,P530,Q843
Q948,P530,Q833
Q948,P530,Q458
Q948,P530,Q34
Q948,P463,Q41984
Q216151,P17,Q30
Q216151,P17,Q424
Q216151,P17,Q142
Q216151,P17,Q408
Q216151,P17,Q869
Q216151,P17,Q183
Q216151,P17,Q833
Q216151,P140,Q748
Q216151,P140,Q9598
Q216151,P140,Q23540
Q36704,P47,Q38
Q36704,P47,Q41
Q36704,P47,Q218
Q36704,P47,Q219
Q36704,P47,Q40
Q36704,P47,Q458
Q36704,P530,Q40
Q36704,P530,Q38
Q36704,P530,Q15180
Q36704,P530,Q183
Q36704,P122,Q7269
Q36704,P122,Q7270
Q974135,P1542,Q127076
Q42918,P1542,Q3285695
Q162555,P2578,Q12078
Q1379223,P1542,Q14890574
Q42944,P17,Q39
Q42944,P17,Q142
Q154430,P2176,Q407617
Q154430,P2176,Q251347
Q154430,P2176,Q408471
Q154430,P2176,Q422244
Q154430,P1995,Q7867
Q12187,P138,Q3
Q80962,P1056,Q103459
Q310443,P105,Q7432
Q3440110,P17,Q35
Q2453464,P1995,Q120569
Q815962,P1542,Q133156
Q5958765,P2959,Q42982
Q5958765,P2176,Q424972
Q251005,P2175,Q273510
Q251005,P2868,Q12187
Q202758,P1995,Q162606
Q220193,P2176,Q57055
Q220193,P780,Q86
Q220193,P780,Q9690
Q132644,P105,Q7432
Q132644,P171,Q1061596
Q319450,P159,Q1295
Q319450,P17,Q183
Q23538,P17,Q1045
Q23538,P17,Q252
Q23538,P17,Q155
Q201989,P1995,Q83042
Q201989,P1995,Q10379
Q201989,P780,Q9690
Q201989,P780,Q86
Q201989,P780,Q769220
Q201989,P780,Q10686316
Q201989,P780,Q189331
Q201989,P780,Q38933
Q201989,P780,Q48143
Q201989,P780,Q170990
Q12174,P1995,Q162606
Q133823,P1995,Q83042
Q133823,P780,Q127076
Q133823,P780,Q86
Q133823,P780,Q186889
Q133823,P2176,Q57055
Q133823,P2176,Q1215575
Q48143,P689,Q5
Q48143,P780,Q86
Q48143,P780,Q38933
Q48143,P780,Q186889
Q48143,P780,Q127076
Q48143,P1995,Q83042
Q48143,P828,Q1141979
Q48143,P828,Q808
Q8023592,P159,Q35775
Q8023592,P17,Q30
Q8023592,P452,Q126793
Q42308,P17,Q15180
Q42308,P190,Q43196
Q42308,P190,Q649
Q12206,P2579,Q162606
Q182436,P2283,Q7075
Q131742,P689,Q9368
Q131742,P1995,Q120569
Q131742,P1542,Q147778
Q131742,P828,Q15326
Q131742,P828,Q18621601
Q818481,P105,Q7432
Q26686,P105,Q7432
Q12192,P2176,Q12187
Q12192,P780,Q35805
Q12192,P780,Q38933
Q12192,P780,Q199602
Q12192,P828,Q166231
Q12192,P828,Q662860
Q40520,P40,Q289957
Q215840,P108,Q13371
Q215840,P735,Q1249148
Q215840,P27,Q183
Q189331,P1995,Q10379
Q3130,P190,Q490
Q3130,P17,Q408
Q3130,P131,Q3224
Q3130,P1376,Q3224
Q7430,P1419,Q201717
Q131130,P2579,Q615057
Q34581,P828,Q11995
Q81225,P2175,Q81938
Q81225,P2175,Q540571
Q208459,P17,Q30
Q208459,P47,Q189471
Q843905,P4934,Q37221
Q843905,P4934,Q173817
Q192520,P2283,Q25999
Q41571,P1995,Q83042
Q241475,P17,Q184
Q241475,P17,Q15180
Q44989,P17,Q30
Q162797,P21,Q44148
Q162797,P22,Q41127
Q718,P2283,Q110079
Q152079,P186,Q50690
Q413486,P2175,Q1869874
Q1869874,P1995,Q83042
Q1869874,P1995,Q7867
Q1869874,P2176,Q413486
Q787410,P495,Q34
Q6663,P186,Q3200265
Q6663,P186,Q11004
Q6663,P495,Q30
Q6663,P138,Q28803
Q6663,P138,Q1055
Q459477,P17,Q30
Q459477,P452,Q7590
Q57055,P2175,Q81938
Q15178216,P17,Q30
Q180614,P1995,Q162555
Q14076,P186,Q131877
Q14076,P186,Q244680
Q386215,P1419,Q34132
Q386215,P4330,Q40050
Q13590807,P17,Q218
Q147778,P689,Q5
Q147778,P828,Q15326
Q147778,P828,Q131742
Q147778,P1995,Q120569
Q147778,P927,Q9368
Q79990,P190,Q5083
Q79990,P190,Q5112
Q79990,P17,Q664
Q407617,P2175,Q178190
Q407617,P2868,Q76560
Q63244,P20,Q1726
Q63244,P27,Q183
Q63244,P106,Q33999
Q19546,P2389,Q9592
Q133792,P1419,Q12507
Q7814,P106,Q42973
Q7814,P101,Q12271
Q7814,P101,Q11629
Q7814,P27,Q38
Q7814,P937,Q220
Q60186,P740,Q1
Q5916,P793,Q531716
Q5916,P793,Q182020
Q8072,P2579,Q1069
Q8072,P186,Q40157
Q8072,P186,Q152079
Q815352,P17,Q30
Q623149,P1557,Q37038
Q185153,P111,Q11379
Q1569204,P2283,Q3217573
Q309861,P106,Q11063
Q309861,P106,Q169470
Q309861,P106,Q121594
Q309861,P101,Q333
Q105507,P186,Q28472
Q161424,P2579,Q11473
Q381136,P1382,Q557880
Q460517,P105,Q7432
Q460517,P171,Q81513
Q179543,P25,Q93172
Q318,P2579,Q333
Q619,P106,Q11063
Q619,P106,Q188094
Q619,P106,Q170790
Q619,P106,Q169470
Q619,P106,Q4964182
Q619,P106,Q39631
Q619,P106,Q193391
Q619,P1412,Q397
Q619,P509,Q12202
Q619,P737,Q868
Q619,P101,Q333
Q619,P101,Q395
Q619,P101,Q8134
Q619,P6886,Q397
Q25247370,P17,Q668
Q339,P397,Q525
Q209026,P136,Q132311
Q165769,P26,Q47231
Q165769,P1441,Q35160
Q9609,P2789,Q1072
Q465165,P17,Q30
Q1576,P186,Q1566
Q1576,P2283,Q1566
Q6612,P25,Q131203
Q159557,P1995,Q83042
Q166583,P2579,Q11473
Q2230516,P106,Q36180
Q2230516,P106,Q39631
Q622772,P186,Q45701
Q622772,P1056,Q152079
Q25261,P2578,Q11663
Q25261,P2578,Q3230
Q332,P397,Q525
Q324,P397,Q525
Q1202221,P495,Q30
Q175821,P111,Q36253
Q605177,P159,Q340
Q605177,P112,Q142
Q605177,P112,Q30
Q605177,P112,Q15180
Q190776,P17,Q30
Q190776,P137,Q23548
Q190776,P793,Q531716
Q4967516,P495,Q30
Q26576,P140,Q748
Q832306,P17,Q142
Q207380,P509,Q12202
Q207380,P106,Q42973
Q207380,P106,Q81096
Q1391877,P106,Q36180
Q1391877,P106,Q49757
Q12190,P2868,Q12187
Q18216,P2175,Q81938
Q18216,P2175,Q101991
Q134041,P495,Q30
Q868,P1066,Q859
Q868,P106,Q864503
Q868,P106,Q170790
Q868,P106,Q270141
Q868,P106,Q36180
Q868,P106,Q4964182
Q868,P106,Q11063
Q868,P106,Q37226
Q868,P106,Q901222
Q868,P737,Q859
Q868,P1196,Q10737
Q868,P101,Q5891
Q23413,P2868,Q699405
Q9312,P737,Q859
Q9312,P737,Q9191
Q9312,P106,Q4964182
Q9312,P106,Q169470
Q9312,P106,Q182436
Q9312,P106,Q36180
Q9312,P106,Q170790
Q9312,P140,Q75809
Q9312,P101,Q9471
Q9312,P101,Q35277
Q9312,P101,Q9465
Q59507,P159,Q16559
Q32096,P17,Q30
Q32096,P664,Q1215884
Q721587,P452,Q49845
Q11223,P17,Q30
Q29182,P140,Q5043
Q841594,P140,Q23540
Q12544,P36,Q16869
Q12544,P2936,Q397
Q187900,P2578,Q302
Q142999,P106,Q42603
Q142999,P106,Q36180
Q142999,P106,Q201788
Q142999,P1412,Q397
Q8392,P1995,Q7867
Q8392,P1995,Q9418
Q15326,P1995,Q7867
Q15326,P1995,Q9418
Q15326,P1542,Q147778
Q353673,P1344,Q49836
Q168414,P138,Q185073
Q185073,P27,Q12544
Q185073,P106,Q42603
Q185073,P106,Q36180
Q185073,P2348,Q12544
Q185073,P140,Q168414
Q185073,P1399,Q160598
Q185073,P411,Q43115
Q185073,P1412,Q397
Q44024,P19,Q87
Q44024,P20,Q87
Q44024,P106,Q29182
Q44024,P106,Q36180
Q44024,P1412,Q397
Q42614,P136,Q179461
Q8162,P2578,Q315
Q8162,P2578,Q33384
Q33203,P140,Q23540
Q220,P1376,Q38
Q220,P17,Q38
Q220,P17,Q12544
Q220,P190,Q90
Q220,P190,Q43196
Q220,P112,Q2186
Q131175,P629,Q1845
Q131175,P407,Q397
Q39864,P2894,Q132
Q39864,P140,Q5043
Q5165186,P17,Q30
Q188413,P291,Q60
Q188413,P495,Q30
Q188413,P101,Q38926
Q188413,P159,Q60
Q188413,P17,Q30
Q6537946,P17,Q142
Q194253,P140,Q23540
Q47611,P17,Q43
Q47611,P17,Q12544
Q8275,P674,Q37122
Q8275,P674,Q41127
Q8275,P674,Q34201
Q8275,P674,Q47231
Q8275,P50,Q6691
Q111054,P17,Q142
Q185935,P1995,Q7867
Q201861,P106,Q116
Q41523,P20,Q75459
Q41523,P106,Q42603
Q41523,P106,Q201788
Q41523,P106,Q36180
Q41523,P106,Q4964182
Q41523,P39,Q121998
Q41523,P1412,Q397
Q41523,P136,Q36279
Q6343,P17,Q948
Q958560,P136,Q8261
Q9288,P17,Q801
Q9288,P2341,Q51669
Q9288,P2341,Q801
Q9288,P138,Q570868
Q15637420,P1995,Q83042
Q34627,P140,Q9268
Q34627,P140,Q182651
Q24826,P190,Q1761
Q24826,P190,Q365
Q18094,P190,Q9248
Q18094,P190,Q1156
Q18094,P17,Q30
Q18094,P1376,Q782
Q2935,P1672,Q957434
Q7617261,P291,Q30
Q16869,P1376,Q12544
Q16869,P138,Q8413
Q16869,P17,Q12544
Q16869,P131,Q406
Q1165349,P462,Q23444
Q1165349,P495,Q41
Q337381,P17,Q43
Q558093,P17,Q801
Q28212128,P495,Q30
Q87,P190,Q5468
Q87,P190,Q17151
Q87,P190,Q37320
Q43706,P106,Q36180
Q43706,P106,Q42603
Q43706,P27,Q12544
Q43706,P1576,Q45996
Q43706,P140,Q5043
Q43706,P140,Q9592
Q623398,P629,Q1845
Q623398,P136,Q179461
Q188022,P17,Q43
Q379652,P17,Q41
Q474187,P1542,Q876776
Q1159064,P27,Q30
Q1159064,P1532,Q30
Q484692,P1382,Q541947
Q170516,P17,Q801
Q3130224,P17,Q155
Q108325,P140,Q5043
Q973736,P495,Q30
Q1778063,P17,Q30
Q191609,P136,Q8341
Q134461,P20,Q220
Q134461,P106,Q36180
Q134461,P106,Q201788
Q134461,P1412,Q397
Q134461,P172,Q7325
Q211354,P710,Q8441
Q211354,P710,Q3010
Q182651,P17,Q801
Q182651,P103,Q9288
Q182651,P140,Q9268
Q2749,P190,Q160493
Q2749,P190,Q34739
Q2749,P17,Q183
Q5112,P190,Q79990
Q5112,P17,Q408
Q737139,P1072,Q215106
Q737139,P306,Q388
Q1927705,P17,Q30
Q1927705,P131,Q33486
Q1171,P17,Q668
Q1171,P131,Q668
Q326921,P1995,Q83042
Q326921,P2176,Q57055
Q326921,P780,Q86
Q326921,P780,Q186889
Q326921,P828,Q193078
Q168983,P1536,Q130768
Q168983,P1536,Q109607
Q671510,P17,Q30
Q671510,P2541,Q30
Q41482,P3712,Q12772819
Q41482,P1056,Q16644043
Q80831,P186,Q670
Q80831,P186,Q663
Q80831,P186,Q753
Q378312,P186,Q283
Q243007,P17,Q30
Q190512,P1542,Q166019
Q128244,P17,Q30
Q155644,P495,Q801
Q482594,P495,Q15180
Q482594,P607,Q362
Q8333,P1001,Q30
Q8333,P17,Q30
Q149086,P1542,Q4
Q149086,P828,Q124490
Q47231,P26,Q165769
Q47231,P1343,Q35160
Q47231,P1441,Q8275
Q47231,P1441,Q35160
Q957434,P1582,Q2935
Q43250,P112,Q47906
Q830183,P40,Q205365
Q830183,P40,Q107626
Q830183,P26,Q70899
Q830183,P1441,Q428
Q2685,P106,Q33999
Q2685,P106,Q82955
Q2685,P106,Q4991371
Q2685,P106,Q43845
Q2685,P27,Q40
Q2685,P27,Q30
Q2685,P140,Q9592
Q2685,P101,Q222749
Q2685,P101,Q7163
Q41370,P106,Q2304859
Q41370,P106,Q49757
Q41370,P106,Q36180
Q41370,P1441,Q41064
Q41370,P1441,Q155980
Q41370,P172,Q7325
Q41370,P1066,Q6577515
Q41370,P97,Q116
Q41370,P411,Q43115
Q48422,P1557,Q4
Q3269500,P27,Q30
Q3269500,P937,Q5083
Q3269500,P937,Q1297
Q143518,P186,Q33971
Q143518,P186,Q43238
Q185716,P186,Q496
Q185716,P2079,Q41760
Q217541,P1557,Q11391
Q49225,P17,Q30
Q7358,P937,Q47928
Q183670,P462,Q23444
Q192211,P106,Q483501
Q192211,P101,Q11634
Q1392988,P27,Q252
Q1392988,P106,Q82955
Q1392988,P140,Q432
Q130741,P1995,Q7867
Q48340,P17,Q30
Q48340,P452,Q11030
Q4122037,P1382,Q571571
Q499767,P449,Q13974
Q499767,P495,Q30
Q499767,P136,Q274079
Q569,P189,Q142
Q506616,P828,Q9530
Q506616,P1542,Q4
Q35323,P140,Q432
Q35323,P140,Q5043
Q6956098,P17,Q30
Q6956098,P159,Q60
Q162843,P17,Q801
Q162843,P131,Q801
Q180294,P17,Q801
Q41053,P462,Q943
Q41053,P462,Q3133
Q180688,P17,Q878
Q180688,P17,Q948
Q180688,P17,Q801
Q35852,P111,Q11500
Q460763,P22,Q289957
Q460763,P25,Q207389
Q470873,P495,Q38
Q470873,P495,Q142
Q470873,P495,Q183
Q470873,P495,Q39
Q47131,P1142,Q22649
Q47131,P1142,Q8461
Q47131,P17,Q30
Q32815,P140,Q432
Q11194,P190,Q9248
Q11194,P190,Q34739
Q11194,P190,Q1781
Q11194,P190,Q36312
Q11194,P190,Q6225
Q11194,P190,Q406
Q11194,P17,Q225
Q11194,P1376,Q225
Q39619,P140,Q432
Q39619,P106,Q372436
Q39619,P106,Q16533
Q39619,P172,Q35323
Q39619,P1196,Q149086
Q39619,P19,Q5806
Q39619,P1038,Q9458
Q25475,P190,Q184539
Q37731,P140,Q432
Q37731,P19,Q5806
Q37731,P106,Q82955
Q37731,P172,Q35323
Q37731,P1196,Q149086
Q1364324,P17,Q15180
Q18869,P3179,Q159
Q18869,P3179,Q227
Q18869,P3179,Q399
Q211830,P17,Q30
Q211830,P17,Q183
Q211830,P17,Q38
Q3827288,P106,Q49757
Q35997,P190,Q9248
Q35997,P190,Q49255
Q35997,P190,Q1156
Q35997,P17,Q43
Q7205926,P17,Q211
Q200173,P706,Q18869
Q8413,P140,Q5043
Q8413,P411,Q43115
Q8413,P106,Q82955
Q8413,P6886,Q397
Q8413,P1412,Q397
Q121378,P17,Q41
Q121378,P17,Q142
Q208500,P122,Q7269
Q208500,P138,Q2747456
Q35667,P17,Q115
Q424,P172,Q216151
Q424,P530,Q408
Q424,P530,Q668
Q424,P530,Q403
Q424,P530,Q142
Q424,P530,Q801
Q424,P530,Q252
Q424,P530,Q35
Q424,P530,Q833
Q424,P530,Q843
Q424,P530,Q869
Q424,P530,Q928
Q424,P530,Q30
Q424,P530,Q159
Q424,P530,Q902
Q424,P530,Q183
Q424,P530,Q458
Q424,P47,Q869
Q9248,P190,Q16555
Q9248,P190,Q406
Q9248,P190,Q35997
Q9248,P190,Q11194
Q9248,P190,Q3926
Q9248,P1376,Q227
Q9248,P17,Q15180
Q9248,P17,Q227
Q9248,P131,Q227
Q179833,P17,Q227
Q179833,P131,Q227
Q1332286,P101,Q7748
Q801,P276,Q81483
Q801,P832,Q121393
Q801,P530,Q30
Q801,P530,Q159
Q801,P530,Q668
Q801,P530,Q142
